cladeName	cladeTax	sampleNum	ASVsNum	HR_sampleTypes	HR_sampleNum	HR_cat	HR_type	CP_pres	CP_prominent	CP_sampleTypes	CP_sampleNum	captiveNames	captive_bonobo	captive_chimp	captive_gorilla	captive_orangutan	non_industrialized_human	industrialized_human	wild_bonobo	wild_chimp	wild_gorilla	heatmap_col1	heatmap_col2	heatmap_col3	codiv_clade	lineage
clade_7851	Bacteroidaceae_Bacteroides	65	4	['human']	64	HR	HR_human	True	False	['captive_chimp']	1	['cp.chi.HOUZ.strains.Bt']	0.0	0.038461538461538464	0.0	0.0	0.0136986301369863	0.008421985815602837	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7594	Bacteroidaceae_Prevotella	10	4	['human']	10	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_8226	Bacteroidaceae_Bacteroides_B	9	4	['human']	9	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_8648	Bacteroidaceae_Bacteroides	74	4	['human']	74	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.010933806146572104	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7454	Tannerellaceae_Parabacteroides	90	4	['human']	90	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.005870841487279843	0.012854609929078014	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11149	Bacteroidaceae_Prevotella	7	4	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.009784735812133072	0.0002955082742316785	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6668	Bacteroidaceae_Prevotella	6	4	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11362	Bacteroidaceae_Prevotella	6	4	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0007387706855791962	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7311	Bacteroidaceae_Bacteroides	8	4	['human']	8	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7310	Bacteroidaceae_Bacteroides	6	4	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2847	UBA932_RC9	32	4	['wild_chimp']	32	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49230769230769234	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_5329	Bacteroidaceae_Bacteroides	17	4	['wild_chimp']	17	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26153846153846155	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_3691	Bacteroidaceae_Bacteroides_B	237	4	['human']	237	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.04500978473581213	0.031619385342789595	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_1604	Tannerellaceae_Parabacteroides	7	4	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3896	Tannerellaceae_Parabacteroides	6	4	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2759	Bacteroidaceae_Bacteroides	32	4	['human']	32	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.004728132387706856	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4789	Bacteroidaceae_Bacteroides	59	4	['human']	59	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.008569739952718676	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_825	Bacteroidaceae_Prevotella	13	4	['human']	13	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.01761252446183953	0.000591016548463357	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1184	Bacteroidaceae_Bacteroides	6	4	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1141	Bacteroidaceae_Bacteroides_B	6	4	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4269	Bacteroidaceae_Bacteroides	26	4	['human']	26	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0038416075650118202	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2794	Bacteroidaceae_Bacteroides	59	4	['human']	59	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.008717494089834516	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_114	UBA932_unclassified	7	4	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_183	Porphyromonadaceae_Porphyromonas	6	4	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1384	Bacteroidaceae_Prevotella	6	3	['wild_chimp']	6	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09230769230769231	0.0	HR_wild_chimp	Blank	Blank		
clade_2890	Tannerellaceae_Parabacteroides	10	3	['wild_chimp']	10	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.0	HR_wild_chimp	Blank	Blank		
clade_8977	Bacteroidaceae_Bacteroides_B	108	3	['human']	108	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.003913894324853229	0.015661938534278958	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_7611	Bacteroidaceae_Prevotella	7	3	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2607	Bacteroidaceae_Prevotella	8	3	['wild_chimp']	8	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12307692307692308	0.0	HR_wild_chimp	Blank	Blank	Bt2_clade1_chimp	Bt2
clade_552	unclassified_unclassified	6	3	['wild_chimp']	6	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09230769230769231	0.0	HR_wild_chimp	Blank	Blank		
clade_167	UBA932_CAG-831	8	3	['human']	8	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11763	Bacteroidaceae_Prevotella	17	3	['human']	17	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.029354207436399216	0.0002955082742316785	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_12005	Bacteroidaceae_Prevotella	9	3	['human']	9	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_748	Tannerellaceae_Parabacteroides	17	3	['wild_chimp']	17	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26153846153846155	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_5868	Bacteroidaceae_Bacteroides	23	2	['human']	23	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0033983451536643027	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6273	Bacteroidaceae_Bacteroides_B	15	2	['human']	15	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.002216312056737589	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_9606	Bacteroidaceae_Bacteroides	6	2	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9622	Bacteroidaceae_Bacteroides	56	2	['human']	56	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.008274231678486997	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1805	Bacteroidaceae_unclassified	7	2	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.007827788649706457	0.0004432624113475177	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3689	Bacteroidaceae_Bacteroides_B	11	2	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0016252955082742316	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_203	Dysgonomonadaceae_Dysgonomonas	6	2	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11896	Bacteroidaceae_Prevotella	6	2	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.011741682974559686	0.0	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7303	Bacteroidaceae_Bacteroides	19	2	['human']	19	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0028073286052009458	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4857	Bacteroidaceae_Bacteroides	415	2	['human']	414	HR	HR_human	True	False	['captive_bonobo']	1	['cp.bon.COLZ.11.Bt']	0.08333333333333333	0.0	0.0	0.0	0.0273972602739726	0.0591016548463357	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2772	Bacteroidaceae_Bacteroides	49	2	['human']	49	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.007239952718676123	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9347	Bacteroidaceae_Bacteroides	9	2	['human']	9	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1179	Bacteroidaceae_Bacteroides	8	2	['human']	8	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4273	Bacteroidaceae_Bacteroides	7	2	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_874	Bacteroidaceae_Bacteroides_B	7	2	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6911	Rikenellaceae_Alistipes	608	2	['human']	608	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.033268101761252444	0.08732269503546099	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4840	Bacteroidaceae_Bacteroides	119	2	['human']	102	HR	HR_human	True	True	['captive_orangutan', 'captive_chimp', 'captive_bonobo', 'captive_gorilla']	17	['cp.chi.HOUZ.06.Bt', 'cp.gor.COLZ.04.Bt', 'cp.bon.COLZ.04.Bt', 'cp.gor.COLZ.strains.Bt', 'cp.ora.HOUZ.02.Bt', 'cp.gor.COLZ.09.Bt', 'cp.gor.COLZ.12.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.chi.HOUZ.strains.Bt', 'cp.chi.HOUZ.05.Bt', 'cp.ora.HOUZ.06.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.chi.HOUZ.08.Bt', 'cp.gor.COLZ.13.Bt', 'cp.gor.HOUZ.03.Bt', 'cp.gor.HOUZ.02.Bt', 'cp.ora.HOUZ.01.Bt']	0.08333333333333333	0.19230769230769232	0.4	0.2727272727272727	0.005870841487279843	0.014627659574468085	0.0	0.0	0.0	HR_human	HR_human	HR_human		
clade_754	Tannerellaceae_Parabacteroides	16	2	['wild_chimp']	10	HR	HR_wild_chimp	True	True	['captive_orangutan', 'captive_chimp']	6	['cp.chi.HOUZ.strains.Bt', 'cp.ora.COLZ.02.Bt', 'cp.ora.HOUZ.05.Bt', 'cp.ora.HOUZ.06.Bt', 'cp.ora.COLZ.01.Bt', 'cp.ora.HOUZ.04.Bt']	0.0	0.038461538461538464	0.0	0.45454545454545453	0.0	0.0	0.0	0.15384615384615385	0.0	HR_wild_chimp	HR_wild_chimp	HR_wild_chimp		
clade_2287	Bacteroidaceae_Bacteroides	8	2	['human']	8	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7749	Bacteroidaceae_Bacteroides_B	16	2	['human']	16	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.002216312056737589	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_6399	Rikenellaceae_Alistipes	17	2	['human']	17	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0025118203309692673	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7834	Bacteroidaceae_Bacteroides	50	2	['human']	50	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.007239952718676123	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11656	Bacteroidaceae_Prevotella	17	2	['human']	17	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.033268101761252444	0.0	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11652	Bacteroidaceae_Prevotella	7	2	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.011741682974559686	0.00014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_10115	Bacteroidaceae_Prevotella	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.003913894324853229	0.000591016548463357	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9951	Bacteroidaceae_Prevotella	7	1	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9868	Bacteroidaceae_Bacteroides	41	1	['human']	41	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.006057919621749409	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2231	Bacteroidaceae_Bacteroides_B	141	1	['human']	141	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.020833333333333332	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_9898	Tannerellaceae_Parabacteroides	10	1	['human']	10	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_997	Tannerellaceae_Parabacteroides	17	1	['wild_chimp']	17	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26153846153846155	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_11214	Bacteroidaceae_Prevotella	10	1	['human']	10	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.011741682974559686	0.000591016548463357	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_35	unclassified_unclassified	23	1	['wild_chimp']	23	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35384615384615387	0.0	HR_wild_chimp	HR_wild_chimp	Blank		
clade_11586	Bacteroidaceae_Prevotella	12	1	['human']	12	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.01761252446183953	0.0004432624113475177	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_11654	Bacteroidaceae_Prevotella	66	1	['human']	66	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.043052837573385516	0.0065011820330969266	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_503	Bacteroidaceae_Bacteroides_A	11	1	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0016252955082742316	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_10627	Bacteroidaceae_Bacteroides	25	1	['human']	25	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.003693853427895981	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1455	Bacteroidaceae_Bacteroides_B	7	1	['human']	7	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_2407	Tannerellaceae_Parabacteroides	19	1	['human']	8	HR	HR_human	True	True	['captive_orangutan', 'captive_chimp', 'captive_bonobo', 'captive_gorilla']	11	['cp.chi.HOUZ.05.Bt', 'cp.gor.COLZ.10.Bt', 'cp.gor.HOUZ.05.Bt', 'cp.ora.HOUZ.06.Bt', 'cp.chi.PC.A12.Bt', 'cp.ora.HOUZ.01.Bt', 'cp.gor.HOUZ.06.Bt', 'cp.chi.HOUZ.06.Bt', 'cp.chi.PC.A11.Bt', 'cp.bon.COLZ.04.Bt', 'cp.ora.HOUZ.02.Bt']	0.08333333333333333	0.15384615384615385	0.15	0.2727272727272727	0.007827788649706457	0.000591016548463357	0.0	0.0	0.0	HR_human	HR_human	HR_human		
clade_10877	Bacteroidaceae_Bacteroides	115	1	['human']	115	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.016991725768321513	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_1612	Tannerellaceae_Parabacteroides	15	1	['human']	15	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.009784735812133072	0.0014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_10746	Bacteroidaceae_Bacteroides_B	293	1	['human']	293	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.005870841487279843	0.04284869976359338	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_7124	Bacteroidaceae_Prevotella	11	1	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0016252955082742316	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4329	Rikenellaceae_Alistipes	102	1	['human']	102	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.011741682974559686	0.014184397163120567	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4331	Rikenellaceae_Alistipes	29	1	['human']	29	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.004284869976359338	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7246	Bacteroidaceae_Bacteroides_B	35	1	['human']	26	HR	HR_human	True	False	['captive_chimp', 'captive_gorilla']	9	['cp.chi.HOUZ.08.Bt', 'cp.chi.HOUZ.03.Bt', 'cp.chi.HOUZ.01.Bt', 'cp.gor.HOUZ.03.Bt', 'cp.gor.HOUZ.04.Bt', 'cp.chi.HOUZ.strains.Bt', 'cp.chi.HOUZ.04.Bt', 'cp.chi.HOUZ.02.Bt', 'cp.gor.HOUZ.02.Bt']	0.0	0.23076923076923078	0.15	0.0	0.0	0.0038416075650118202	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_6876	Bacteroidaceae_Bacteroides	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4717	Bacteroidaceae_Bacteroides_B	11	1	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0016252955082742316	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_4301	Bacteroidaceae_Bacteroides	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7800	Bacteroidaceae_Bacteroides	44	1	['human']	44	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.006353427895981087	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4274	Bacteroidaceae_Bacteroides	18	1	['human']	18	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0026595744680851063	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_4191	Bacteroidaceae_Bacteroides_B	11	1	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0014775413711583924	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_6267	Bacteroidaceae_Bacteroides_B	32	1	['human']	32	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.004728132387706856	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_5288	Bacteroidaceae_Bacteroides	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_6079	Bacteroidaceae_Prevotella	13	1	['human']	13	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0017730496453900709	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5869	Bacteroidaceae_Bacteroides	14	1	['human']	14	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0020685579196217494	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_5680	Bacteroidaceae_Prevotella	6	1	['wild_chimp']	6	HR	HR_wild_chimp	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09230769230769231	0.0	HR_wild_chimp	Blank	Blank		
clade_4960	unclassified_unclassified	12	1	['wild_gorilla']	12	HR	HR_wild_gorilla	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36363636363636365	HR_wild_gorilla	HR_wild_gorilla	Blank		
clade_6558	Bacteroidaceae_Prevotella	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9048	Bacteroidaceae_Bacteroides	185	1	['human']	185	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.003913894324853229	0.027039007092198582	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9013	Bacteroidaceae_Bacteroides	54	1	['human']	54	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.007978723404255319	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9716	Bacteroidaceae_Prevotella	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9604	Bacteroidaceae_Bacteroides	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9461	Bacteroidaceae_Prevotella	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0007387706855791962	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_9182	Bacteroidaceae_Prevotella	11	1	['human']	11	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.007827788649706457	0.0010342789598108747	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_2768	Bacteroidaceae_Bacteroides	8	1	['human']	8	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_8317	Bacteroidaceae_Bacteroides	58	1	['human']	55	HR	HR_human	True	False	['captive_chimp']	3	['cp.chi.PC.A11.Bt', 'cp.chi.PC.B4.Bt', 'cp.chi.PC.B6.Bt']	0.0	0.11538461538461539	0.0	0.0	0.011741682974559686	0.007239952718676123	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3690	Bacteroidaceae_Bacteroides_B	311	1	['human']	311	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.009784735812133072	0.04521276595744681	0.0	0.0	0.0	HR_human	Blank	Blank	Bt3_clade1_human	Bt3
clade_8280	Bacteroidaceae_Bacteroides	8	1	['human']	8	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3897	Tannerellaceae_Parabacteroides	14	1	['human']	14	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0020685579196217494	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_7976	Bacteroidaceae_Prevotella	38	1	['human']	38	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.046966731898238745	0.0020685579196217494	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_3307	Rikenellaceae_Alistipes	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0019569471624266144	0.0007387706855791962	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_8671	Bacteroidaceae_Bacteroides	9	1	['human']	9	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0013297872340425532	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_8666	Bacteroidaceae_Bacteroides	6	1	['human']	6	HR	HR_human	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0008865248226950354	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_8405	Bacteroidaceae_Prevotella	57	1	['human']	56	HR	HR_human	True	False	['captive_chimp']	1	['cp.chi.PC.A8.Bt']	0.0	0.038461538461538464	0.0	0.0	0.09393346379647749	0.001182033096926714	0.0	0.0	0.0	HR_human	Blank	Blank		
clade_64	Dysgonomonadaceae_Dysgonomonas	14	15	['human', 'wild_gorilla', 'wild_chimp']	14	MX	MX_human_wild_apes	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.000591016548463357	0.0	0.07692307692307693	0.15151515151515152	MX	Blank	Blank		
clade_113	Paludibacteraceae_RF16	15	11	['wild_bonobo', 'wild_chimp', 'wild_gorilla']	15	MX	MX_wild_apes	False	False	[]	0	[]	0.0	0.0	0.0	0.0	0.0	0.0	0.20833333333333334	0.12307692307692308	0.06060606060606061	MX	Blank	Blank		
