ASV	cladeName	sampleNum	ASVsNum	HR_sampleTypes	HR_sampleNum	HR_cat	HR_type	CP_pres	CP_sampleNum	CP_sampleTypes	captiveNames	codiv_clade_seq	codiv_clade	lineage	Family	Genus	captive_chimp_HOUZ	captive_gorilla_HOUZ	captive_orangutan_HOUZ	captive_bonobo_COLZ	captive_gorilla_COLZ	captive_orangutan_COLZ	captive_chimp_PC	captive_all	ASV_HR_type
ASV_5225	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8503	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8508	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8511	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8509	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8522	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5223	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5931	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8507	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5933	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8622	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8520	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3165	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7576	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8713	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4308	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8711	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4523	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8708	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8706	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4071	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	Unique_CP
ASV_8707	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5243	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8710	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8709	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8714	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8712	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8705	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4597	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10424	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10426	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6340	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10425	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10428	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5036	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10422	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10429	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4162	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6341	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4596	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10421	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10427	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10420	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10423	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6339	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6342	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3888	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10430	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_10834	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5030	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5811	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7985	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8057	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5808	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_6663	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_8000	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9641	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7982	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7983	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7986	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7987	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_3770	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5813	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5807	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7991	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_9635	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4495	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7962	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7963	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4768	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7975	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7977	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5810	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7969	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7967	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7998	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5797	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4771	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5804	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5158	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4769	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4770	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7978	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_4494	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5154	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7990	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7989	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5157	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_7995	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
ASV_5805	clade_4186	487.0	190.0	['human']	485.0	HR	HR_human	True	2.0	['captive_bonobo']	['cp.bon.COLZ.03.Bt', 'cp.bon.COLZ.12.Bt']				f__Bacteroidaceae	g__Prevotellamassilia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	HR_human
