X.SampleID	Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	captivity_status	amplicon	sample	Description
OhJ_2014__MET0260	MET0260	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0260	industrialized_human
OhJ_2014__MET0261	MET0261	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0261	industrialized_human
OhJ_2014__MET0262	MET0262	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0262	industrialized_human
OhJ_2014__MET0263	MET0263	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0263	industrialized_human
OhJ_2014__MET0264	MET0264	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0264	industrialized_human
OhJ_2014__MET0265	MET0265	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0265	industrialized_human
OhJ_2014__MET0266	MET0266	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0266	industrialized_human
OhJ_2014__MET0267	MET0267	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0267	industrialized_human
OhJ_2014__MET0268	MET0268	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0268	industrialized_human
OhJ_2014__MET0269	MET0269	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0269	industrialized_human
OhJ_2014__MET0270	MET0270	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0270	industrialized_human
OhJ_2014__MET0271	MET0271	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0271	industrialized_human
OhJ_2014__MET0272	MET0272	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0272	industrialized_human
OhJ_2014__MET0273	MET0273	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0273	industrialized_human
OhJ_2014__MET0274	MET0274	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0274	industrialized_human
OhJ_2014__MET0275	MET0275	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0275	industrialized_human
OhJ_2014__MET0276	MET0276	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0276	industrialized_human
OhJ_2014__MET0277	MET0277	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0277	industrialized_human
OhJ_2014__MET0278	MET0278	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0278	industrialized_human
OhJ_2014__MET0279	MET0279	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0279	industrialized_human
OhJ_2014__MET0280	MET0280	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0280	industrialized_human
OhJ_2014__MET0281	MET0281	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0281	industrialized_human
OhJ_2014__MET0282	MET0282	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0282	industrialized_human
OhJ_2014__MET0283	MET0283	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0283	industrialized_human
OhJ_2014__MET0284	MET0284	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0284	industrialized_human
OhJ_2014__MET0285	MET0285	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0285	industrialized_human
OhJ_2014__MET0286	MET0286	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0286	industrialized_human
OhJ_2014__MET0287	MET0287	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0287	industrialized_human
OhJ_2014__MET0288	MET0288	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0288	industrialized_human
OhJ_2014__MET0289	MET0289	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0289	industrialized_human
OhJ_2014__MET0290	MET0290	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0290	industrialized_human
OhJ_2014__MET0291	MET0291	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0291	industrialized_human
OhJ_2014__MET0292	MET0292	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0292	industrialized_human
OhJ_2014__MET0293	MET0293	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0293	industrialized_human
OhJ_2014__MET0294	MET0294	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0294	industrialized_human
OhJ_2014__MET0295	MET0295	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0295	industrialized_human
OhJ_2014__MET0296	MET0296	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0296	industrialized_human
OhJ_2014__MET0297	MET0297	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0297	industrialized_human
OhJ_2014__MET0298	MET0298	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0298	industrialized_human
OhJ_2014__MET0299	MET0299	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0299	industrialized_human
OhJ_2014__MET0300	MET0300	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0300	industrialized_human
OhJ_2014__MET0301	MET0301	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0301	industrialized_human
OhJ_2014__MET0302	MET0302	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0302	industrialized_human
OhJ_2014__MET0303	MET0303	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0303	industrialized_human
OhJ_2014__MET0304	MET0304	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0304	industrialized_human
OhJ_2014__MET0305	MET0305	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0305	industrialized_human
OhJ_2014__MET0306	MET0306	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0306	industrialized_human
OhJ_2014__MET0307	MET0307	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0307	industrialized_human
OhJ_2014__MET0308	MET0308	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0308	industrialized_human
OhJ_2014__MET0309	MET0309	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0309	industrialized_human
OhJ_2014__MET0310	MET0310	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0310	industrialized_human
OhJ_2014__MET0311	MET0311	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0311	industrialized_human
OhJ_2014__MET0312	MET0312	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0312	industrialized_human
OhJ_2014__MET0313	MET0313	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0313	industrialized_human
OhJ_2014__MET0314	MET0314	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0314	industrialized_human
OhJ_2014__MET0315	MET0315	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0315	industrialized_human
OhJ_2014__MET0316	MET0316	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0316	industrialized_human
OhJ_2014__MET0317	MET0317	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0317	industrialized_human
OhJ_2014__MET0318	MET0318	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0318	industrialized_human
OhJ_2014__MET0319	MET0319	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0319	industrialized_human
OhJ_2014__MET0320	MET0320	OhJ_2014	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	MET0320	industrialized_human
OlmMR_2017__S2_001_017G1	S2_001_017G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_017G1	industrialized_human
OlmMR_2017__S2_001_016G1	S2_001_016G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_016G1	industrialized_human
OlmMR_2017__S2_001_015G1	S2_001_015G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_015G1	industrialized_human
OlmMR_2017__S2_001_014G1	S2_001_014G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_014G1	industrialized_human
OlmMR_2017__S2_001_013G1	S2_001_013G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_013G1	industrialized_human
OlmMR_2017__S2_005_028Y1	S2_005_028Y1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_028Y1	industrialized_human
OlmMR_2017__S2_005_028G1	S2_005_028G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_028G1	industrialized_human
OlmMR_2017__S2_005_027G1	S2_005_027G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_027G1	industrialized_human
OlmMR_2017__S2_005_026G1	S2_005_026G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_026G1	industrialized_human
OlmMR_2017__S2_005_025G1	S2_005_025G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_025G1	industrialized_human
OlmMR_2017__S2_001_012G1	S2_001_012G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_012G1	industrialized_human
OlmMR_2017__S2_005_024G1	S2_005_024G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_024G1	industrialized_human
OlmMR_2017__S2_005_023G1	S2_005_023G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_023G1	industrialized_human
OlmMR_2017__S2_005_022W1	S2_005_022W1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_022W1	industrialized_human
OlmMR_2017__S2_005_022G1	S2_005_022G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_022G1	industrialized_human
OlmMR_2017__S2_005_021G1	S2_005_021G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_021G1	industrialized_human
OlmMR_2017__S2_005_020G1	S2_005_020G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_020G1	industrialized_human
OlmMR_2017__S2_005_019G1	S2_005_019G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_019G1	industrialized_human
OlmMR_2017__S2_005_018G1	S2_005_018G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_018G1	industrialized_human
OlmMR_2017__S2_005_017G1	S2_005_017G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_017G1	industrialized_human
OlmMR_2017__S2_005_016G1	S2_005_016G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_016G1	industrialized_human
OlmMR_2017__S2_001_011G1	S2_001_011G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_011G1	industrialized_human
OlmMR_2017__S2_005_015G1	S2_005_015G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_015G1	industrialized_human
OlmMR_2017__S2_005_014Y1	S2_005_014Y1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_014Y1	industrialized_human
OlmMR_2017__S2_005_014G1	S2_005_014G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_014G1	industrialized_human
OlmMR_2017__S2_005_012W1	S2_005_012W1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_012W1	industrialized_human
OlmMR_2017__S2_005_011G1	S2_005_011G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_011G1	industrialized_human
OlmMR_2017__S2_005_008G1	S2_005_008G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_008G1	industrialized_human
OlmMR_2017__S2_005_007G1	S2_005_007G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_007G1	industrialized_human
OlmMR_2017__S2_005_006G1	S2_005_006G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_006G1	industrialized_human
OlmMR_2017__S2_005_005G1	S2_005_005G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_005_005G1	industrialized_human
OlmMR_2017__S2_001_027G1	S2_001_027G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_027G1	industrialized_human
OlmMR_2017__S2_001_010G1	S2_001_010G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_010G1	industrialized_human
OlmMR_2017__S2_001_026G1	S2_001_026G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_026G1	industrialized_human
OlmMR_2017__S2_001_025G1	S2_001_025G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_025G1	industrialized_human
OlmMR_2017__S2_001_024G1	S2_001_024G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_024G1	industrialized_human
OlmMR_2017__S2_001_023Y1	S2_001_023Y1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_023Y1	industrialized_human
OlmMR_2017__S2_001_023W1	S2_001_023W1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_023W1	industrialized_human
OlmMR_2017__S2_001_023G1	S2_001_023G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_023G1	industrialized_human
OlmMR_2017__S2_001_021G1	S2_001_021G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_021G1	industrialized_human
OlmMR_2017__S2_001_020G1	S2_001_020G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_020G1	industrialized_human
OlmMR_2017__S2_001_019G1	S2_001_019G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_019G1	industrialized_human
OlmMR_2017__S2_001_018G1	S2_001_018G1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_018G1	industrialized_human
OlmMR_2017__S2_001_006Y1	S2_001_006Y1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_006Y1	industrialized_human
OlmMR_2017__S2_001_006W1	S2_001_006W1	OlmMR_2017	Homo_sapiens	Homo_sapiens	human	NA	USA	USA	USA	industrialized_human	META	S2_001_006W1	industrialized_human
QinJ_2012__CON-001	CON-001	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-001	industrialized_human
QinJ_2012__CON-002	CON-002	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-002	industrialized_human
QinJ_2012__CON-003	CON-003	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-003	industrialized_human
QinJ_2012__CON-004	CON-004	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-004	industrialized_human
QinJ_2012__CON-005	CON-005	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-005	industrialized_human
QinJ_2012__CON-006	CON-006	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-006	industrialized_human
QinJ_2012__CON-007	CON-007	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-007	industrialized_human
QinJ_2012__CON-008	CON-008	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-008	industrialized_human
QinJ_2012__CON-009	CON-009	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-009	industrialized_human
QinJ_2012__CON-010	CON-010	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-010	industrialized_human
QinJ_2012__CON-011	CON-011	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-011	industrialized_human
QinJ_2012__CON-012	CON-012	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-012	industrialized_human
QinJ_2012__CON-013	CON-013	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-013	industrialized_human
QinJ_2012__CON-014	CON-014	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-014	industrialized_human
QinJ_2012__CON-015	CON-015	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-015	industrialized_human
QinJ_2012__CON-016	CON-016	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-016	industrialized_human
QinJ_2012__CON-017	CON-017	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-017	industrialized_human
QinJ_2012__CON-018	CON-018	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-018	industrialized_human
QinJ_2012__CON-019	CON-019	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-019	industrialized_human
QinJ_2012__CON-020	CON-020	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-020	industrialized_human
QinJ_2012__CON-021	CON-021	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-021	industrialized_human
QinJ_2012__CON-022	CON-022	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-022	industrialized_human
QinJ_2012__CON-023	CON-023	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-023	industrialized_human
QinJ_2012__CON-024	CON-024	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-024	industrialized_human
QinJ_2012__CON-025	CON-025	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-025	industrialized_human
QinJ_2012__CON-026	CON-026	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-026	industrialized_human
QinJ_2012__CON-027	CON-027	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-027	industrialized_human
QinJ_2012__CON-028	CON-028	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-028	industrialized_human
QinJ_2012__CON-029	CON-029	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-029	industrialized_human
QinJ_2012__CON-030	CON-030	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-030	industrialized_human
QinJ_2012__CON-031	CON-031	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-031	industrialized_human
QinJ_2012__CON-032	CON-032	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-032	industrialized_human
QinJ_2012__CON-033	CON-033	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-033	industrialized_human
QinJ_2012__CON-034	CON-034	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-034	industrialized_human
QinJ_2012__CON-035	CON-035	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-035	industrialized_human
QinJ_2012__CON-036	CON-036	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-036	industrialized_human
QinJ_2012__CON-037	CON-037	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-037	industrialized_human
QinJ_2012__CON-038	CON-038	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-038	industrialized_human
QinJ_2012__CON-039	CON-039	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-039	industrialized_human
QinJ_2012__CON-040	CON-040	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-040	industrialized_human
QinJ_2012__CON-041	CON-041	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-041	industrialized_human
QinJ_2012__CON-042	CON-042	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-042	industrialized_human
QinJ_2012__CON-043	CON-043	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-043	industrialized_human
QinJ_2012__CON-044	CON-044	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-044	industrialized_human
QinJ_2012__CON-045	CON-045	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-045	industrialized_human
QinJ_2012__CON-046	CON-046	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-046	industrialized_human
QinJ_2012__CON-047	CON-047	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-047	industrialized_human
QinJ_2012__CON-048	CON-048	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-048	industrialized_human
QinJ_2012__CON-049	CON-049	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-049	industrialized_human
QinJ_2012__CON-050	CON-050	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-050	industrialized_human
QinJ_2012__CON-051	CON-051	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-051	industrialized_human
QinJ_2012__CON-052	CON-052	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-052	industrialized_human
QinJ_2012__CON-053	CON-053	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-053	industrialized_human
QinJ_2012__CON-054	CON-054	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-054	industrialized_human
QinJ_2012__CON-055	CON-055	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-055	industrialized_human
QinJ_2012__CON-056	CON-056	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-056	industrialized_human
QinJ_2012__CON-057	CON-057	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-057	industrialized_human
QinJ_2012__CON-058	CON-058	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-058	industrialized_human
QinJ_2012__CON-059	CON-059	QinJ_2012	Homo_sapiens	Homo_sapiens	human	NA	CHN	CHN	CHN	industrialized_human	META	CON-059	industrialized_human
